hospital_id,name,type,address,city,state,pincode,latitude,longitude,phone,email,website,beds,specialties,operating_hours,emergency_services,ambulance_available,icu_beds,ventilators,oxygen_supply,blood_bank,accreditation,source,timestamp
OSM-95254,Desh Bhagat Ayurvedic College and Hospital,Hospital,,,Punjab,147203,30.624855,76.250071,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365727
OSM-95255,Aman General Hospital,Hospital,Kheri,,Punjab,140406,30.6479117,76.3897727,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365729
OSM-95256,Lohia Mission Hospital,Hospital,Dashnami Akhara,,Punjab,140407,30.6410878,76.3868923,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365731
OSM-95257,Gurupreet Orthopaedic Hospital,Hospital,"Shamsher Nagar, Sirhind",,Punjab,140407,30.6343862,76.3912467,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365733
OSM-95258,SK Multispeciality Hospital,Hospital,"Guru Teg Bahadur Nagar, Kharar",,Punjab,140301,30.7518877,76.6394943,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365735
OSM-95259,Dr. Amandeep Singh Eye Hospital,Hospital,Kharar,,Punjab,140301,30.7507088,76.631997,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365736
OSM-95260,Medgenius Multispeciality Hospital,Hospital,Jandpur,,Punjab,140301,30.7571346,76.6692943,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365738
OSM-95261,Gill Nursing Home,Hospital,Kharar,,Punjab,140301,30.7474037,76.6437132,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365740
OSM-95262,Tricity Eye Hospital,Hospital,Kharar,,Punjab,140301,30.7415574,76.676007,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365741
OSM-95263,Prime Hospital,Hospital,"Kharar, Sahibzada Ajit Singh Nagar",,Punjab,140301,30.7431579,76.675443,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365743
OSM-95264,Metropolis The Pathology Specialist,Hospital,,,Punjab,140301,30.8134214,76.7033657,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365745
OSM-95265,"Goyal Hospital, Kurali",Hospital,Kurali,,Punjab,140103,30.8383677,76.5741181,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365747
OSM-95266,Chhabra Hospital,Hospital,"Greater, Kharar",,Punjab,140301,30.7489542,76.6746749,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365748
OSM-95267,Highland Hospital,Hospital,Kharar,,Punjab,140301,30.7528704,76.6327599,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365750
OSM-95268,Apex Hospital,Hospital,"Guru Teg Bahadur Nagar, Kharar",,Punjab,140301,30.755853,76.646075,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365752
OSM-95269,General Hospital,Hospital,,,Punjab,140901,30.8217119,76.7495564,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365753
OSM-95270,Omega Hospital,Hospital,Kharar,,Punjab,140301,30.7419196,76.6663574,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365755
OSM-95271,Mehta Hospital,Hospital,Kharar,,Punjab,140301,30.7506601,76.6310155,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365757
OSM-95272,Manjeet Laser Eye Hospital,Hospital,Kurali,,Punjab,140103,30.8293958,76.578029,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365760
OSM-95273,City Hospital,Hospital,Sahibzada Ajit Singh Nagar,,Punjab,140301,30.746714,76.6473721,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365761
OSM-95274,HMS Child Speciality Hospital,Hospital,Kharar,,Punjab,140301,30.7596607,76.6647488,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365763
OSM-95275,Gupta Eyes Hospital,Hospital,Kharar,,Punjab,140301,30.7496613,76.6369177,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365765
OSM-95276,Midha Care Hospital,Hospital,"Moga, Kurali",,Punjab,140103,30.822595,76.584278,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365767
OSM-95277,Aditya Multispeciality Hospital & Hair Transplant Centre,Hospital,"Sector 125, Kharar",,Punjab,140301,30.7438899,76.6663259,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365769
OSM-95278,Sharma Multispeciality Hospital,Hospital,"Hari Enclave, Kharar",,Punjab,140307,30.7459474,76.6438966,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365770
OSM-95279,Dhawan Nursing Home,Hospital,"Garden Colony, Kharar",,Punjab,140301,30.7480455,76.6412075,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365772
OSM-95280,Hamdard Ayurvedic Hospital,Hospital,,,Punjab,140301,30.7454318,76.6744628,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365774
OSM-95281,Deep Kamal Hospital & Maternity Home,Hospital,"Deep Nagar, Garden Colony, Kharar",,Punjab,140301,30.7460047,76.6494491,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365776
OSM-95282,Ziva Hospital,Hospital,,,Punjab,140301,30.7421112,76.6694651,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365777
OSM-95283,Homi Bhabha Cancer Hospital and Research Centre,Hospital,Firozpur Bangar,,Punjab,140901,30.818388,76.742453,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365779
OSM-95284,Gupta Hospital,Hospital,,,Punjab,140103,30.8269942,76.582317,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365781
OSM-95285,Bio Health Hospital,Hospital,Kharar,,Punjab,140307,30.743243,76.648565,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365783
OSM-95286,Bhupindera Hospital,Hospital,"Balongi, Sahibzada Ajit Singh Nagar",,Punjab,160055,30.7293185,76.6946351,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365784
OSM-95287,Universal Institute & Charitable Hospiital,Hospital,"Kumbra, Sahibzada Ajit Singh Nagar",,Punjab,160062,30.6835144,76.7239832,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365786
OSM-95288,Sohana Hospital,Hospital,,,Punjab,140308,30.6929705,76.6991318,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365788
OSM-95289,BSF Hospital,Hospital,,,Punjab,140307,30.6974519,76.6787902,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365790
OSM-95290,R.P Hospital,Hospital,Saneta,,Punjab,140307,30.641623,76.6847139,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365791
OSM-95291,Pancham Hospital,Hospital,,,Punjab,140301,30.7327758,76.6821046,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365793
OSM-95292,Rajeev Eye Hospital,Hospital,Sahibzada Ajit Singh Nagar,,Punjab,140301,30.762975,76.6303954,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365795
OSM-95293,Chahal Hospital,Hospital,"Sector 65, Sahibzada Ajit Singh Nagar",,Punjab,160062,30.681651,76.743628,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365798
OSM-95294,Healthsure Multispeciality Hospital,Hospital,Gharuan,,Punjab,140413,30.7786156,76.5570789,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365799
OSM-95295,Shri Guru Nanak Dev Ji Hospital,Hospital,"Balongi, Sahibzada Ajit Singh Nagar",,Punjab,140301,30.732474,76.6954045,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365801
OSM-95296,Dr. Amritpal Hospital,Hospital,"Sector 60, Sahibzada Ajit Singh Nagar",,Punjab,160059,30.7132075,76.7174706,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365803
OSM-95297,Gopal Hospital,Hospital,,,Punjab,160062,30.7076598,76.7236138,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365805
OSM-95298,Grand Hospital,Hospital,,,Punjab,160062,30.684294,76.7426798,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365806
OSM-95299,Vinod Hospital,Hospital,Kharar,,Punjab,140301,30.7334425,76.6682592,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365808
OSM-95300,Trauma and Emergency Critical Care,Hospital,,,Punjab,160062,30.6916662,76.721233,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365810
OSM-95301,Aayush Hospital,Hospital,"Balongi, Sahibzada Ajit Singh Nagar",,Punjab,140307,30.7319944,76.6938804,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365812
OSM-95302,NuLife Hospital,Hospital,,,Punjab,140301,30.7336013,76.646976,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365813
OSM-95303,Mehar Hospital,Hospital,Zirakpur,,Punjab,160102,30.8157042,76.5761415,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365815
OSM-95304,Rayat Bahra SuperSpeciality Hospital,Hospital,,,Punjab,140104,30.7749848,76.619988,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365817
OSM-95305,Trehan Hospital,Hospital,Sahibzada Ajit Singh Nagar,,Punjab,160062,30.679541,76.724947,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365818
OSM-95306,Mayo Healthcare Super Speciality Hospital,Hospital,,,Punjab,160062,30.691547,76.716421,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365820
OSM-95307,I- Med Hospital,Hospital,,,Punjab,160062,30.6813262,76.744445,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365822
OSM-95308,Harmony Hospital,Hospital,,,Punjab,160055,30.7197223,76.7056832,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365823
OSM-95309,Dhingra Hospital and Surgical Centre,Hospital,"Sector 59, Sahibzada Ajit Singh Nagar",,Punjab,160059,30.7197017,76.7135743,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365825
OSM-95310,ENT Hospital,Hospital,,,Punjab,160062,30.679946,76.745555,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365827
OSM-95311,Dr. Virendra Dhanlhar Mayo Health Care Super Speciality Hospital,Hospital,,,Punjab,160062,30.6899841,76.7104702,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365829
OSM-95312,Ashirwad Hospital,Hospital,Zirakpur,,Punjab,140603,30.636688,76.814532,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365830
OSM-95313,Swami Nursing Home,Hospital,Kakrali,,Punjab,140506,30.5872369,76.839135,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365832
OSM-95314,Sethi Hospital,Hospital,Panchkula,,Punjab,140603,30.66385,76.828903,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365834
OSM-95315,S.S Hospital,Hospital,Zirakpur,,Punjab,140603,30.651605,76.822804,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365836
OSM-95316,Dashmesh Hospital,Hospital,"AKS Colony, Zirakpur",,Punjab,140603,30.6508669,76.8132014,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365838
OSM-95317,Arya Hospital,Hospital,Zirakpur,,Punjab,140603,30.6575377,76.8222204,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365839
OSM-95318,Charitable Hospital,Hospital,"Mubarakpur, Sanauli",,Punjab,140507,30.6161316,76.8618749,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365841
OSM-95319,Dr. R.C.P. Singh Memorial Charitable Hospital,Hospital,"Lohgarh, Zirakpur",,Punjab,140603,30.6435549,76.8142945,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365843
OSM-95320,"Dr. Lovkesh Mittal's Ear, Nose & Throat Hospital",Hospital,"Shakti Nagar, Dera Bassi",,Punjab,140507,30.5833914,76.8449817,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365845
OSM-95321,Life Line Care,Hospital,Zirakpur,,Punjab,140603,30.648143,76.8131531,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365847
OSM-95322,Trinity Hospital & Medical Research Institute,Hospital,Zirakpur,,Punjab,140603,30.647272,76.804755,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365848
OSM-95323,Multispeciality Hospital,Hospital,Zirakpur,,Punjab,134112,30.6382847,76.8158255,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365850
OSM-95324,Amcare Hospital,Hospital,"Sector 20, Panchkula",,Punjab,134117,30.667707,76.85319,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365852
OSM-95325,Doctor Square Multispeciality Hospital,Hospital,Zirakpur,,Punjab,140603,30.6392258,76.815782,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365854
OSM-95326,Tara Hospital,Hospital,"Preet Colony, Utrathiya, Zirakpur",,Punjab,140603,30.6545228,76.8215102,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365856
OSM-95327,Swastik Nursing Home,Hospital,Zirakpur,,Punjab,140603,30.6428025,76.8260174,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365857
OSM-95328,Osmed Healthcare Multispeciality Hospital,Hospital,"Lohgarh, Zirakpur",,Punjab,140603,30.6477784,76.8129324,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365859
OSM-95329,Blessings Hospital,Hospital,"Dhakoli, Zirakpur",,Punjab,140603,30.6552113,76.8449387,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365861
OSM-95330,Ayush Nursing Home,Hospital,"Bhagat Singh Nagar, Bir Dandrala",,Punjab,140507,30.583253,76.84724,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365871
OSM-95331,Gavean Joti Hospital,Hospital,Mubarakpur,,Punjab,140507,30.6168631,76.8552082,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365873
OSM-95332,Government Hospital,Hospital,"Bhagat Singh Nagar, Dera Bassi",,Punjab,140507,30.5802565,76.851827,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365875
OSM-95333,Divine Physiotherapy and Neuro Rehabilitation Centre,Hospital,"Lohgarh, Zirakpur",,Punjab,140603,30.647744,76.81294,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365877
OSM-95334,City Hospital and Wellness Centre,Hospital,"Mohan Nagar, Dera Bassi",,Punjab,140507,30.5852131,76.8428735,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365879
OSM-95335,Sri Ram Hospital & Advanced Eye Care Centre,Hospital,Mohan Nagar,,Punjab,140507,30.5859796,76.8414147,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365880
OSM-95336,Netra Eye Hospital,Hospital,Panchkula,,Punjab,134116,30.672544,76.855923,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365883
OSM-95337,Divya Multi Speciality Hospital,Hospital,"Saidpura, Dera Bassi",,Punjab,140507,30.5885804,76.8679095,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365885
OSM-95338,Jai Shree Shyam Skin Hospital,Hospital,Panchkula,,Punjab,134117,30.6658174,76.8553252,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365887
OSM-95339,Matsya Hospital,Hospital,Zirakpur,,Punjab,140603,30.6629365,76.8182021,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365889
OSM-95340,Amcare Hospital,Hospital,Zirakpur,,Punjab,140603,30.639136,76.8169428,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365890
OSM-95341,Raheja Nursing Home,Hospital,Dera Bassi,,Punjab,140507,30.58614,76.8513807,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365892
OSM-95342,Saini Hospital,Hospital,Zirakpur,,Punjab,140603,30.6579782,76.8166108,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365894
OSM-95343,Orthomax Bone & Joint Hospital,Hospital,"Dera Bassi, Mohali",,Punjab,140507,30.5877652,76.8473282,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365895
OSM-95344,Mom and Me Hospital,Hospital,"Dhakoli, Zirakpur",,Punjab,160104,30.6535126,76.8450721,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365897
OSM-95345,Vishwas Hospital,Hospital,"Lohgarh, Zirakpur",,Punjab,140603,30.648273,76.8124699,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365899
OSM-95346,V Care Hospital,Hospital,Zirakpur,,Punjab,140603,30.6391081,76.8160794,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365901
OSM-95347,Advamed Hospital,Hospital,"Utrathiya, Zirakpur",,Punjab,140603,30.6454414,76.8227729,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365902
OSM-95348,Vision Eye Hospital,Hospital,Zirakpur,,Punjab,140603,30.6660564,76.8253081,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365904
OSM-95349,Dhuper Hospital,Hospital,"Preet Colony, Utrathiya, Zirakpur",,Punjab,140603,30.65212,76.8223652,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365906
OSM-95350,Life Line Hospital,Hospital,,,Punjab,140604,30.6686656,76.8134805,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365907
OSM-95351,Santosh Hospital,Hospital,"Utrathiya, Zirakpur",,Punjab,140603,30.6521662,76.8185704,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365909
OSM-95352,jogbuda hospital,Hospital,,,,,29.1281158,80.3551561,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365911
OSM-95353,Wingz Hospital,Hospital,Rajpura,,Punjab,140401,30.459498,76.589251,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365912
OSM-95354,Government Hospital,Hospital,,,Punjab,140602,30.5842725,76.6317308,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365914
OSM-95355,Dr. Vivekananda Hospital,Hospital,Lalru,,Punjab,140501,30.4793211,76.7951138,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365916
OSM-95356,Neelam Hospital,Hospital,"Gobind Colony, Rajpura",,Punjab,140401,30.4773628,76.5869144,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365917
OSM-95357,Civil Hospital,Hospital,Rajpura,,Punjab,140401,30.4796026,76.5853978,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365920
OSM-95358,Government Health Centre,Hospital,Alluna,,Punjab,140401,30.5267889,76.5126759,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365922
OSM-95359,Chopra Hospital,Hospital,"Neelpur, Rajpura",,Punjab,140401,30.4693403,76.5913897,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365923
OSM-95360,Mehta Hospital,Hospital,Rajpura,,Punjab,140401,30.4876244,76.6106286,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365925
OSM-95361,Aman Hospital & Diagnostics Centre,Hospital,Rajpura,,Punjab,140406,30.4874247,76.5989331,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365927
OSM-95362,Indus International Hospital,Hospital,"Derabassi, Mohali",,Punjab,140507,30.556526,76.827367,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365929
OSM-95363,AP Jain Hospital,Hospital,Rajpura,,Punjab,140401,30.4791981,76.5841066,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365930
OSM-95364,Bhangu Hospital,Hospital,,,Punjab,140602,30.5781805,76.6282581,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365932
OSM-95365,Dhawan Children Hospital,Hospital,"Gobind Colony, Rajpura",,Punjab,140401,30.4780322,76.5879507,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365934
OSM-95366,Mittal Hospital,Hospital,"Navyug Colony, Kharajpur, Rajpura",,Punjab,140401,30.4844071,76.5989783,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365935
OSM-95367,ESI Hospital,Hospital,"Kharajpur, Rajpura",,Punjab,140401,30.4769692,76.596467,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365937
OSM-95368,Gian Sagar Hospital,Hospital,"Manakpur, Patiala",,Punjab,140602,30.5922437,76.6330633,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365939
OSM-95369,Dr. Chhatwal ENT Hospital,Hospital,"Kanika Garden, Rajpura",,Punjab,140401,30.476972,76.5917314,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365941
OSM-95370,Longia Eye Hospital,Hospital,Rajpura,,Punjab,140401,30.478929,76.588892,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365942
OSM-95371,Shyam Singh Hospital,Hospital,"Neelpur, Rajpura",,Punjab,140401,30.477269,76.5820558,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365944
OSM-95372,Sai Baba Hospital,Hospital,Kauli Majra,,Punjab,140501,30.487441,76.819063,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365946
OSM-95373,Dr. Bhatia Hospital,Hospital,"Dalima Vihar, Rajpura",,Punjab,140401,30.4786095,76.5940898,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365947
OSM-95374,Gursagar Homoeopathic Hospital,Hospital,Rajpura,,Punjab,140401,30.4780871,76.5732104,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365949
OSM-95375,Singla Hospital and Maternity Home,Hospital,"Guru Nanak Colony, Rajpura",,Punjab,140401,30.4792861,76.589323,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365951
OSM-95376,Dinesh Children and Neonatal Hospital,Hospital,"Adarsh Colony, Rajpura",,Punjab,140401,30.475784,76.585253,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365953
OSM-95377,Jaslok Hospital,Hospital,Rajpura,,Punjab,140401,30.4878352,76.5987283,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365954
OSM-95378,Kaushal Hospital,Hospital,"Neelpur, Rajpura",,Punjab,140401,30.4739271,76.5840857,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365957
OSM-95379,Gulati Hospital,Hospital,Rajpura,,Punjab,140401,30.4728515,76.5936824,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365959
OSM-95380,Chawla Hospital,Hospital,Lalru,,Punjab,140501,30.4805365,76.7975946,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365961
OSM-95381,Gayatri Hospital,Hospital,"Charan Bagh, Patiala",,Punjab,147001,30.3703209,76.4026103,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365962
OSM-95382,Gursharan Hospital,Hospital,"Tripuri, Patiala",,Punjab,147001,30.3545141,76.3941268,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365964
OSM-95383,Mehar Hospital,Hospital,Patiala,,Punjab,147001,30.3506572,76.4048986,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365966
OSM-95384,Sanjeevani Hospital,Hospital,Ghanaur,,Punjab,140702,30.3347902,76.6137922,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365967
OSM-95385,Dr. Kande's Hospital,Hospital,Jassowal,,Punjab,147004,30.360039,76.372148,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365969
OSM-95386,Sachdeva Hospital,Hospital,"Ranjit Nagar, Patiala",,Punjab,147004,30.3655806,76.3697813,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365971
OSM-95387,Government Hospital,Hospital,Chattar Nagar,,Punjab,140417,30.4268027,76.647959,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365973
OSM-95388,Sanjivani Hospital,Hospital,,,Punjab,147203,30.5369213,76.1556248,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365974
OSM-95389,Wadis Hospital,Hospital,"Bahadurgarh, Rurki Kasba",,Punjab,147021,30.3660398,76.4809446,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365976
OSM-95390,Rajindra Charitable Hospital,Hospital,Bhadson,,Punjab,147202,30.507573,76.244319,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365978
OSM-95391,Jail Hospital,Hospital,"Dashmesh Nagar, Patiala",,Punjab,147004,30.35883,76.376817,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365979
OSM-95392,Sunil Hospital,Hospital,Banur,,Punjab,140601,30.5513658,76.7129564,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365981
OSM-95393,Sohal Homoeopathic Hospital,Hospital,Sanaur,,Punjab,147103,30.3014181,76.4537812,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365983
OSM-95394,Luxmi Bai Institute Of Dental Sciences and Hospital,Hospital,Patiala,,Punjab,147001,30.4121645,76.4072862,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365985
OSM-95395,Nitin Hospital,Hospital,Patiala,,Punjab,147001,30.348864,76.356255,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365986
OSM-95396,Ortho Hospital,Hospital,Patiala,,Punjab,147001,30.4425993,76.4109184,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365988
OSM-95397,Amarinder Hospital,Hospital,Patiala,,Punjab,147004,30.3666923,76.3646095,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365990
OSM-95398,Venertry Hospital,Hospital,Ajrawar,,Punjab,140701,30.3724881,76.5491732,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365991
OSM-95399,Anand Ayurvedic Hospital,Hospital,,,Punjab,147004,30.3542509,76.3973366,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365993
OSM-95400,Dhaliwal Hospital,Hospital,Bhadson,,Punjab,147202,30.5075798,76.2463079,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.365995
